CUSTOMER_NO,NAME,SALES_PRICE_GROUP_ID,PRICE_LIST_NO,PRICE_LIST_GROUP_NAME,CATALOG_NO,Catalog Description,MIN_QUANTITY,VALID_FROM_DATE,BASE_PRICE,SALES_PRICE,DESCRIPTION_DOC_TEXT,SHIPPING_DIMENSIONS,PRODUCT_COLOR,PACKAGING,SHIP_WEIGHT,U_P_C_CODE,UPCM,MPQTY,PROD_DIM_I,PROD_DIM_M,PRICE_SHEET_DATE,SALES_UNIT_MEAS,CATALOG_DESC,MODEL_NAME,ITEM_DESCRIPTION_OTHER,SERIALIZED,NOT_FOR_SALE,ITEM_STATUS,MANUFACTURER_CATEGORY_CODE,ITEM_PART_NUMBER_REPLACEMENT,ITEM_MODEL_NUMBER_REPLACEMENT,REQUIRED_ACCESSORIES,OPTIONAL_ACCESSORIES,MAP_PRICE,G_S_A_ITEM_COST,G_S_A_ITEM_SELL_PRICE,DISCOUNT_OFF_LIST,FREIGHT_POLICY,FREIGHT_CODE,FREIGHT_CLASS,DROP_SHIP,CERTIFICATE_FOR_ORIGIN,MANUFACTURER_WEBSITE_LINK,MANUFACTURER_DIVISION_NAME,ITEM_INFOCOMM_I_Q_CATEGORY,INFOCOMM_MEMBER_NUMBER,NOTES
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC-GS1E,GLASS SHELF FOR VIDEO CONF ENCLOSURE CART,1,24-Jul-19,199,103.13,Glass Shelf for SR555E and SR575E Video Conference Carts,"20.50 x 8.63 x 24.25"" (521 x 219 x 616mm)",BLACK,Plain,14.4,7.35029E+11,1.0735E+13,1,20.00 X 4.78 X 17.37,508 X 121 X 441,   ,EA,GLASS SHELF FOR VIDEO CONF ENCLOSURE CART,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC-LA,LAPTOP TRAY AND ARM FOR CARTS AND STANDS,1,24-Jul-19,149,74.5,Laptop Tray and Arm for SR Carts adn SS Stands,"12.25 x 4.25 x 20.25"" (311 x 108 x 514mm)",BLACK,Plain,9.5,7.35029E+11,1.0735E+13,0,28.18 X 6.46 X 11.21,716 X 164 X 285,   ,EA,LAPTOP TRAY AND ARM FOR CARTS AND STANDS,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC-LGOLED,Adapter Bracket for LG OLED TV's,1,24-Jul-19,79.99,31.25,Adapter Bracket for LG OLED TV's,"4.25 x 4.25 x 8.75"" (108 x 108 x 222mm)",BLACK,White,0.65,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Adapter Bracket for LG OLED TV's,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC-M8RI,M8 to M4 Reducer - Conversion Kit,1,24-Jul-19,24.56,12.28,M8 to M4 Reducer - Conversion Kit,"6.00 x .50 x 9.00"" (152 x 13 x 229mm)",BLACK,Plain,1,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,M8 to M4 Reducer - Conversion Kit,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC-MCH,Media Component Holder for NEC,1,24-Jul-19,49.99,25,Media Component Holder for NEC,"7.50 x 3.00 x 14.25"" (191 x 76 x 362mm)",BLACK,PLAIN,1.5,7.35029E+11,1.0735E+13,0,,,   ,EA,Media Component Holder for NEC,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC-ML3ECW,Power Cord Manager for SR598ML3E,1,24-Jul-19,39,17,Power Cord Manager for SR598ML3E,"2.25 x 2.25 x 15.75"" (57 x 57 x 400mm)",NO VALID COLOR CODE OR SPCLR CHARACTERISTIC,P,0.4,7.35029E+11,1.0735E+13,0,,,   ,EA,Power Cord Manager for SR598ML3E,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC-ML3ELS,Keyboard Shelf Accessory for SR598ML3E,1,24-Jul-19,99,49,Keyboard Shelf Accessory for SR598ML3E,"12.25 x 4.12 x 31.75"" (311 x 105 x 806mm)",NO VALID COLOR CODE OR SPCLR CHARACTERISTIC,P,6.8,7.35029E+11,1.0735E+13,0,,,   ,EA,Keyboard Shelf Accessory for SR598ML3E,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC-MS,METAL SHELF FOR CARTS AND STANDS,1,24-Jul-19,89,43.4,Metal Shelf for SR Carts and SS Stands,"18.50 x 4.38 x 24.38"" (470 x 111 x 619mm)",BLACK,Plain,14.1,7.35029E+11,1.0735E+13,0,20.00 X 3.41 X 16.38,508 X 87 X 416,   ,EA,METAL SHELF FOR CARTS AND STANDS,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC-SPARK70,"Adaptor brackets for Cisco Spark 70""",1,24-Jul-19,269.99,120.71,"Adaptor brackets for Cisco Spark 70""","7.75 x 3.63 x 46.25"" (197 x 92 x 1,175mm)",BLACK,Plain,27.2,7.35029E+11,1.0735E+13,0,7.13 x 37.50 x 1.46,181 x 953 x 37,   ,EA,"Adaptor brackets for Cisco Spark 70""",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC-SUA4X4,Upper and Lower 400mm I-frame Adaptor Brackets for SUA,1,24-Jul-19,34.99,16.67,Upper and Lower 400mm I-frame Adaptor Brackets for SUA,"3.88 x 3.88 x 18.13"" (99 x 99 x 460mm)",BLACK,White,2.65,7.35029E+11,1.0735E+13,0,16.50 x 2.92 x .390,419 x 74 x 10,   ,EA,Upper and Lower 400mm I-frame Adaptor Brackets for SUA,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC-UCM,Universal Component Mount,1,24-Jul-19,49.99,15.62,Universal Component Mount,"9.00 x 1.25 x 8.50"" (229 x 32 x 216mm)",BLACK,Retail,1.2,7.35029E+11,1.0735E+13,10,8.38 x 8.75 x 0.36,213 x 222 x 9,   ,EA,Universal Component Mount,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC-V,Velcro? Accessory Kit,1,24-Jul-19,5.49,2.74,Velcro? Accessory Kit,"6.00 x 1.00 x 9.00"" (152 x 25 x 229mm)",BLACK,Plain,1,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Velcro? Accessory Kit,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC-VCS,VIDEO CONFERENCE CAMERA SHELF FOR CART AND STAND,1,24-Jul-19,199,103.13,Video Conference Camera Shelf for SR Carts and SS Stands,"10.00 x 3.50 x 31.50"" (254 x 89 x 800mm)",BLACK,Plain,7.9,7.35029E+11,1.0735E+13,0,12.18 X 22.77-29.23 X 6.09,309 X 578-742 X 155,   ,EA,VIDEO CONFERENCE CAMERA SHELF FOR CART AND STAND,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC-WMVCS,SmartMount Video Conferencing Shelf,1,24-Jul-19,99.99,50,SmartMount Video Conferencing Shelf,"12.00 x 3.44 x 27.81"" (305 x 87 x 706mm)",BLACK,Plain,5.52,7.35029E+11,1.0735E+13,0,14.63 x 22.00 x 8.17,371 x 559 x 208,   ,EA,SmartMount Video Conferencing Shelf,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC020,Armor Lock ? Plus Secure Cable,1,24-Jul-19,94,46.85,Armor Lock ? Plus Secure Cable,"5.00 x 3.00 x 7.13"" (127 x 76 x 181mm)",BLACK,Plain,0.54,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Armor Lock ? Plus Secure Cable,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC050,Extension Column Stabilizer Kit,1,24-Jul-19,65,32.4,Extension Column Stabilizer Kit,"4.00 x 4.00 x 36.00"" (102 x 102 x 914mm)",BLACK,Plain,2.8,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Extension Column Stabilizer Kit,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC109,Extension Column Connectors,1,24-Jul-19,17,8.45,Extension Column Connectors,"3.00 x 3.00 x 7.00"" (76 x 76 x 178mm)",BLACK,Plain,1.1,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Extension Column Connectors,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC109MX,Extension Column Connectors,1,24-Jul-19,17,8.45,Extension Column Connectors,"5.00 x 5.00 x 5.00"" (127 x 127 x 127mm)",WHITE,Plain,1.1,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Extension Column Connectors,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC120,Internal Wood Joist Mount Ceiling Plate,1,24-Jul-19,101,50.05,Internal Wood Joist Mount Ceiling Plate,"6.50 x 6.00 x 18.50"" (165 x 152 x 470mm)",BLACK,Plain,8,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Internal Wood Joist Mount Ceiling Plate,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC170,Cart and Stand Adaptor Plate,1,24-Jul-19,44,21.88,Cart and Stand Adaptor Plate,"9.50 x 2.50 x 12.25"" (241 x 64 x 311mm)",BLACK,Plain,3,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Cart and Stand Adaptor Plate,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC200,Concrete Expansion Anchors,1,24-Jul-19,6,2.3,Concrete Expansion Anchors,"9.50 x 2.50 x 12.25"" (241 x 64 x 311mm)",ZINC,Plain,0.2,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Concrete Expansion Anchors,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC210,Concrete Expansion Anchors 4PK,1,24-Jul-19,8,3.44,Concrete Expansion Anchors 4PK,"9.50 x 2.50 x 12.25"" (241 x 64 x 311mm)",GRAY,Plain,1,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Concrete Expansion Anchors 4PK,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC217,Extension Column Shelf,1,24-Jul-19,82.63,41.31,Extension Column Shelf,"22.38 x 5.13 x 23.88"" (568 x 130 x 606mm)",BLACK,Plain,14,7.35029E+11,1.0735E+13,0,17.25 X 20.1 X 2.75,438 X 511 X 70,   ,EA,Extension Column Shelf,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC230,Concrete Anchors 50PK 8mm,1,24-Jul-19,25,12.5,Concrete Anchors 50PK 8mm,"4.00 x 4.00 x 8.00"" (102 x 102 x 203mm)",GRAY,Plain,1,7.35029E+11,1.0735E+13,0,0.3,8,   ,EA,Concrete Anchors 50PK 8mm,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC234,Concrete Anchors 4PK 8mm,1,24-Jul-19,5,2.18,Concrete Anchors 4PK 8mm,"3.25 x 2.50 x 5.63"" (83 x 64 x 143mm)",GRAY,Plain,0.5,7.35029E+11,1.0735E+13,0,0.3,8,   ,EA,Concrete Anchors 4PK 8mm,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC240,Concrete Anchors 4PK 10mm,1,24-Jul-19,26,13,Concrete Anchors 4PK 10mm,"4.00 x 4.00 x 8.00"" (102 x 102 x 203mm)",GRAY,Plain,1,7.35029E+11,1.0735E+13,0,0.4,10,   ,EA,Concrete Anchors 4PK 10mm,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC244,Concrete Anchors 4 pack 10mm,1,24-Jul-19,6,2.7,Concrete Anchors 4 pack 10mm,"3.25 x 2.50 x 5.63"" (83 x 64 x 143mm)",GRAY,Plain,0.5,7.35029E+11,1.0735E+13,0,0.4,10,   ,EA,Concrete Anchors 4 pack 10mm,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC255,Bulk Pack of RAWL 5005/HILTI HLC,1,24-Jul-19,60,28.49,Bulk Pack of RAWL 5005/HILTI HLC,"3.25 x 2.25 x 5.63"" (83 x 57 x 143mm)",ZINC,Plain,2.05,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Bulk Pack of RAWL 5005/HILTI HLC,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC2RU-580,2RU Rack for VCM580,1,24-Jul-19,899,449,2RU Rack for VCM580,"18.50 x 8.50 x 28.25"" (470 x 216 x 718mm)",NO VALID COLOR CODE OR SPCLR CHARACTERISTIC,Plain,25.38,7.35029E+11,1.0735E+13,0,,,   ,EA,2RU Rack for VCM580,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC2X1,VESA 200 x 100 Adaptor Plate,1,24-Jul-19,29.99,15,VESA 200 x 100 Adaptor Plate,"3.25 x 2.30 x 5.75"" (83 x 58 x 146mm)",BLACK,Plain,0.35,7.35029E+11,1.0735E+13,0,3.50 x 1.50 x 0.41,38 x 89 x 10,   ,EA,VESA 200 x 100 Adaptor Plate,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC309,Video Conferencing Shelf for Wall Mount,1,24-Jul-19,80,39.81,Video Conferencing Shelf for Wall Mount,"13.00 x 1.50 x 26.00"" (330 x 38 x 660mm)",BLACK,Plain,6,7.35029E+11,1.0735E+13,0,24.65 X 7.83 X 8.5,626 X 198 X 216,   ,EA,Video Conferencing Shelf for Wall Mount,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC310,Leveler Feet ,1,24-Jul-19,32,15.51,Leveler Feet ,"3.00 x 3.00 x 7.00"" (76 x 76 x 178mm)",BLACK,Plain,1,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Leveler Feet ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC315,Base Shelf For SmartMount? Cart,1,24-Jul-19,89,44.5,Base Shelf For SmartMount? Cart,"13.25 x 3.50 x 30.75"" (337 x 89 x 781mm)",BLACK,Plain,7.6,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Base Shelf For SmartMount? Cart,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC316,Safety Belt For Component Shelves,1,24-Jul-19,13,6.5,Safety Belt For Component Shelves,"3.25 x 2.50 x 5.63"" (83 x 64 x 143mm)",BLACK,Plain,0.3,7.35029E+11,1.0735E+13,0,96,2438,   ,EA,Safety Belt For Component Shelves,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC320,20' Electrical Outlet Strip with Cord Wrap,1,24-Jul-19,74,37,20' Electrical Outlet Strip with Cord Wrap,"10.00 x 1.75 x 20.00"" (254 x 44 x 508mm)",BLACK,Plain,2.7,7.35029E+11,1.0735E+13,0,240,6096,   ,EA,20' Electrical Outlet Strip with Cord Wrap,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC322,Safety Belt For Component Shelves,1,24-Jul-19,11,5.5,Safety Belt For Component Shelves,"6.00 x .00 x 9.00"" (152 x 0 x 229mm)",BLACK,Plain,1,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Safety Belt For Component Shelves,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC324,Corner Mount Shelf,1,24-Jul-19,99,48.96,Corner Mount Shelf,"21.00 x 1.50 x 35.00"" (533 x 38 x 889mm)",BLACK,Plain,11,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Corner Mount Shelf,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC325,A/V Component Shelf,1,24-Jul-19,138,69,A/V Component Shelf,"25.50 x 5.00 x 27.00"" (648 x 127 x 686mm)",BLACK,Plain,19.7,7.35029E+11,1.0735E+13,0,21 X 19,533 X 482,   ,EA,A/V Component Shelf,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC328,Laptop Tray ,1,24-Jul-19,39,20.83,Laptop Tray ,"13.25 x 2.00 x 18.25"" (337 x 51 x 464mm)",BLACK,Plain,3.8,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Laptop Tray ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC455,Hanger Brackets and Clamps For CMJ 455 Suspend/Ceiling Plate,1,24-Jul-19,27,12.84,Hanger Brackets and Clamps For CMJ 455 Suspend/Ceiling Plate,"9.50 x 2.50 x 12.25"" (241 x 64 x 311mm)",BLACK,Plain,2,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Hanger Brackets and Clamps For CMJ 455 Suspend/Ceiling Plate,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC460,Cable Relocating Accessory - PB-1/CMJ453,1,24-Jul-19,44.79,22.36,Cable Relocating Accessory - PB-1/CMJ453,"3.75 x 3.75 x 12.00"" (95 x 95 x 305mm)",WHITE,Plain,2.31,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Cable Relocating Accessory - PB-1/CMJ453,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC488,Media Player Shelf - Attaches to a column,1,24-Jul-19,69,35.34,Media Player Shelf - Attaches to a column,"15.13 x 7.13 x 15.13"" (384 x 181 x 384mm)",BLACK,Plain,8.05,7.35029E+11,1.0735E+13,0,12 X 12 X 6.3,305 X 305 X 160,   ,EA,Media Player Shelf - Attaches to a column,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC4X4,VESA 400 x 400mm Adaptor Plate,1,24-Jul-19,29.99,15,VESA 400 x 400mm Adaptor Plate,"3.25 x 3.25 x 7.63"" (83 x 83 x 194mm)",BLACK,White,0.9,7.35029E+11,1.0735E+13,0,6.62 x 5.31 x 0.20,168 x 135 x 5,   ,EA,VESA 400 x 400mm Adaptor Plate,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC515,"Metal Stud Fastener Kit, 50PK",1,24-Jul-19,140,50,"Metal Stud Fastener Kit, 50PK","10.00 x 8.00 x 10.00"" (254 x 203 x 254mm)",ZINC,Plain,1.8,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,"Metal Stud Fastener Kit, 50PK",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC517,DVD/VCR MOUNT CONNECTOR,1,24-Jul-19,147,73.68,DVD/VCR MOUNT CONNECTOR,"12.25 x 4.00 x 20.25"" (311 x 102 x 514mm)",BLACK,Plain,5.37,7.35029E+11,1.0735E+13,0,12.69 X 11.88 - 19.88 X 3.65,322 X 302 - 505 X 93,   ,EA,DVD/VCR MOUNT CONNECTOR,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC550,Ceiling Plate For Unistrut Adaptor in Truss Ceilings,1,24-Jul-19,30,14.54,Ceiling Plate For Unistrut Adaptor in Truss Ceilings,"3.25 x 2.25 x 5.63"" (83 x 57 x 143mm)",BLACK,Plain,1.4,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Ceiling Plate For Unistrut Adaptor in Truss Ceilings,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC556,Ceiling Plate For Cathedral Ceiling,1,24-Jul-19,65,32.98,Ceiling Plate For Cathedral Ceiling,"6.00 x 5.19 x 9.63"" (152 x 132 x 244mm)",WHITE,Plain,4.6,7.35029E+11,1.0735E+13,0,6.00 X 4.50 X 5.13,152 X 114 X 131,   ,EA,Ceiling Plate For Cathedral Ceiling,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC557,Ceiling Plate For Truss Ceiling,1,24-Jul-19,51,25.5,Ceiling Plate For Truss Ceiling,"9.50 x 2.50 x 12.25"" (241 x 64 x 311mm)",BLACK,Plain,3,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Ceiling Plate For Truss Ceiling,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
810200,STAMPEDE PRESENTATION PRODUCTS,CORE,COREDIST,Mounts,ACC558,"Ceiling Plate For I-Beam width of 4""-8""",1,24-Jul-19,97,48,"Ceiling Plate For I-Beam width of 4""-8""","6.50 x 4.00 x 14.50"" (165 x 102 x 368mm)",BLACK,Plain,4.8,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,"Ceiling Plate For I-Beam width of 4""-8""",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
